ts;Time;temp1;temp2;Package-id-0;Core-0-temp;Core-1-temp;Thread-0-freq;Thread-1-freq;Thread-2-freq;Thread-3-freq;
1556099663;2019-04-24-13:54;+27.8;+29.8;+40.0;+38.0;+39.0;800.019;800.013;800.006;800.020;
1556099666;2019-04-24-13:54;+27.8;+29.8;+40.0;+38.0;+38.0;811.103;810.659;815.856;803.174;
1556099669;2019-04-24-13:54;+27.8;+29.8;+42.0;+40.0;+39.0;800.012;800.066;800.007;800.013;
1556099672;2019-04-24-13:54;+27.8;+29.8;+40.0;+38.0;+39.0;800.024;800.010;800.041;800.017;
1556099675;2019-04-24-13:54;+27.8;+29.8;+42.0;+41.0;+41.0;900.000;900.005;900.000;900.002;
1556099678;2019-04-24-13:54;+27.8;+29.8;+52.0;+45.0;+52.0;3500.024;3500.016;3500.048;3500.006;
1556099682;2019-04-24-13:54;+27.8;+29.8;+40.0;+39.0;+39.0;800.003;799.999;800.003;800.006;
1556099685;2019-04-24-13:54;+27.8;+29.8;+41.0;+39.0;+39.0;800.016;800.003;800.006;800.002;
1556099688;2019-04-24-13:54;+27.8;+29.8;+41.0;+39.0;+39.0;900.006;900.007;900.011;900.061;
1556099691;2019-04-24-13:54;+27.8;+29.8;+66.0;+66.0;+51.0;3500.001;3500.006;3499.993;3500.068;
1556099694;2019-04-24-13:54;+27.8;+29.8;+68.0;+57.0;+69.0;3500.021;3500.000;3500.022;3500.000;
1556099697;2019-04-24-13:54;+27.8;+29.8;+40.0;+39.0;+39.0;869.186;844.981;882.189;856.896;
1556099700;2019-04-24-13:55;+27.8;+29.8;+40.0;+39.0;+39.0;900.010;900.016;900.013;900.055;
1556099703;2019-04-24-13:55;+27.8;+29.8;+40.0;+38.0;+39.0;800.005;800.031;800.039;800.007;
1556099706;2019-04-24-13:55;+27.8;+29.8;+40.0;+39.0;+39.0;800.011;800.010;800.022;800.006;
1556099709;2019-04-24-13:55;+27.8;+29.8;+52.0;+52.0;+47.0;3474.652;3500.014;3457.382;3499.998;
1556099712;2019-04-24-13:55;+27.8;+29.8;+40.0;+38.0;+39.0;800.007;800.027;800.025;800.005;
1556099715;2019-04-24-13:55;+27.8;+29.8;+61.0;+61.0;+57.0;3500.017;3500.079;3500.001;3500.006;
1556099718;2019-04-24-13:55;+27.8;+29.8;+40.0;+39.0;+39.0;900.000;900.002;899.999;900.002;
1556099721;2019-04-24-13:55;+27.8;+29.8;+41.0;+39.0;+39.0;900.013;900.024;900.006;900.007;
1556099724;2019-04-24-13:55;+27.8;+29.8;+42.0;+41.0;+41.0;800.121;800.016;800.007;800.007;
1556099727;2019-04-24-13:55;+27.8;+29.8;+40.0;+38.0;+39.0;800.025;800.042;800.010;800.019;
1556099730;2019-04-24-13:55;+27.8;+29.8;+45.0;+45.0;+43.0;2000.015;2000.036;2000.011;2000.012;
1556099733;2019-04-24-13:55;+27.8;+29.8;+40.0;+39.0;+39.0;802.675;801.304;807.013;808.081;
1556099736;2019-04-24-13:55;+27.8;+29.8;+60.0;+48.0;+60.0;3500.007;3500.010;3500.000;3500.000;
1556099739;2019-04-24-13:55;+27.8;+29.8;+41.0;+39.0;+40.0;900.002;899.998;900.005;900.001;
1556099742;2019-04-24-13:55;+27.8;+29.8;+40.0;+39.0;+39.0;830.788;839.473;824.671;834.567;
1556099745;2019-04-24-13:55;+27.8;+29.8;+40.0;+39.0;+39.0;837.703;833.401;802.789;801.822;
1556099748;2019-04-24-13:55;+27.8;+29.8;+40.0;+39.0;+39.0;800.015;800.005;800.007;800.012;
1556099752;2019-04-24-13:55;+27.8;+29.8;+44.0;+43.0;+43.0;1100.006;1100.007;1100.011;1100.008;
1556099755;2019-04-24-13:55;+27.8;+29.8;+42.0;+40.0;+40.0;900.037;900.015;900.013;900.003;
1556099758;2019-04-24-13:55;+27.8;+29.8;+40.0;+39.0;+39.0;800.005;800.007;800.044;800.012;
1556099761;2019-04-24-13:56;+27.8;+29.8;+40.0;+38.0;+38.0;800.006;800.005;800.008;800.005;
1556099764;2019-04-24-13:56;+27.8;+29.8;+39.0;+38.0;+38.0;804.852;810.026;809.122;803.640;
1556099767;2019-04-24-13:56;+27.8;+29.8;+40.0;+39.0;+39.0;900.003;900.005;900.004;900.007;
1556099770;2019-04-24-13:56;+27.8;+29.8;+40.0;+39.0;+38.0;824.477;847.261;833.333;848.966;
1556099773;2019-04-24-13:56;+27.8;+29.8;+40.0;+38.0;+39.0;800.047;800.033;800.007;800.019;
1556099776;2019-04-24-13:56;+27.8;+29.8;+40.0;+39.0;+39.0;1500.218;1500.051;1500.012;1500.055;
1556099779;2019-04-24-13:56;+27.8;+29.8;+51.0;+50.0;+51.0;3471.019;3470.093;3472.460;3490.389;
1556099782;2019-04-24-13:56;+27.8;+29.8;+45.0;+45.0;+43.0;2900.004;2884.612;2900.018;2900.005;
1556099785;2019-04-24-13:56;+27.8;+29.8;+59.0;+56.0;+59.0;3500.004;3500.005;3500.001;3500.001;
1556099788;2019-04-24-13:56;+27.8;+29.8;+63.0;+63.0;+62.0;3495.043;3496.082;3493.235;3495.643;
1556099791;2019-04-24-13:56;+27.8;+29.8;+41.0;+40.0;+40.0;900.002;900.003;900.000;900.001;
1556099794;2019-04-24-13:56;+27.8;+29.8;+64.0;+58.0;+64.0;3464.728;3444.483;3438.548;3446.513;
1556099797;2019-04-24-13:56;+27.8;+29.8;+40.0;+39.0;+39.0;912.254;1140.610;979.859;1057.441;
1556099800;2019-04-24-13:56;+27.8;+29.8;+42.0;+41.0;+40.0;1816.117;2262.081;2319.168;1943.413;
1556099803;2019-04-24-13:56;+27.8;+29.8;+40.0;+39.0;+40.0;848.334;837.282;832.191;839.134;
1556099806;2019-04-24-13:56;+27.8;+29.8;+40.0;+39.0;+39.0;900.001;900.005;900.007;900.007;
1556099809;2019-04-24-13:56;+27.8;+29.8;+53.0;+53.0;+50.0;3299.817;3300.003;3300.008;3299.998;
1556099812;2019-04-24-13:56;+27.8;+29.8;+40.0;+38.0;+38.0;800.000;800.005;800.002;800.002;
1556099815;2019-04-24-13:56;+27.8;+29.8;+53.0;+53.0;+53.0;3500.011;3500.005;3500.003;3500.004;
1556099818;2019-04-24-13:56;+27.8;+29.8;+40.0;+39.0;+39.0;900.016;900.002;900.020;900.009;
1556099821;2019-04-24-13:57;+27.8;+29.8;+49.0;+49.0;+49.0;878.171;933.488;2031.472;1785.684;
1556099825;2019-04-24-13:57;+27.8;+29.8;+55.0;+54.0;+55.0;3345.697;3266.042;3287.845;2816.151;
1556099828;2019-04-24-13:57;+27.8;+29.8;+58.0;+47.0;+58.0;3500.002;3499.995;3499.998;3500.001;
1556099831;2019-04-24-13:57;+27.8;+29.8;+59.0;+59.0;+47.0;3500.003;3500.227;3499.995;3500.036;
1556099834;2019-04-24-13:57;+27.8;+29.8;+56.0;+56.0;+48.0;3500.000;3500.011;3500.010;3500.008;
1556099837;2019-04-24-13:57;+27.8;+29.8;+42.0;+41.0;+40.0;800.014;800.004;800.015;800.016;
1556099840;2019-04-24-13:57;+27.8;+29.8;+69.0;+69.0;+58.0;3499.996;3500.004;3500.002;3500.001;
1556099843;2019-04-24-13:57;+27.8;+29.8;+40.0;+39.0;+39.0;800.016;813.003;815.673;812.618;
1556099846;2019-04-24-13:57;+27.8;+29.8;+69.0;+63.0;+69.0;3500.000;3500.000;3500.006;3499.998;
1556099849;2019-04-24-13:57;+27.8;+29.8;+41.0;+40.0;+39.0;900.005;900.013;900.006;900.007;
1556099852;2019-04-24-13:57;+27.8;+29.8;+40.0;+39.0;+39.0;873.434;883.736;880.915;873.561;
1556099855;2019-04-24-13:57;+27.8;+29.8;+66.0;+66.0;+60.0;3486.059;3496.659;3478.696;3466.223;
1556099858;2019-04-24-13:57;+27.8;+29.8;+44.0;+43.0;+44.0;2500.001;2499.998;2500.017;2500.005;
1556099861;2019-04-24-13:57;+27.8;+29.8;+55.0;+54.0;+55.0;3486.584;3500.013;3499.576;3500.012;
1556099864;2019-04-24-13:57;+27.8;+29.8;+40.0;+39.0;+39.0;800.008;800.003;800.027;800.029;
1556099867;2019-04-24-13:57;+27.8;+29.8;+41.0;+39.0;+39.0;900.011;900.014;900.007;900.005;
1556099870;2019-04-24-13:57;+27.8;+29.8;+55.0;+55.0;+49.0;3500.047;3499.997;3500.016;3500.022;
1556099873;2019-04-24-13:57;+27.8;+29.8;+45.0;+44.0;+44.0;2300.004;2300.003;2300.002;2300.029;
1556099876;2019-04-24-13:57;+27.8;+29.8;+61.0;+61.0;+48.0;3500.007;3500.288;3499.986;3499.999;
1556099879;2019-04-24-13:57;+27.8;+29.8;+54.0;+54.0;+48.0;3200.002;3200.010;3200.058;3200.006;
1556099882;2019-04-24-13:58;+27.8;+29.8;+40.0;+39.0;+39.0;800.003;800.012;800.010;800.007;
1556099885;2019-04-24-13:58;+27.8;+29.8;+41.0;+39.0;+39.0;900.004;900.002;899.999;900.003;
1556099888;2019-04-24-13:58;+27.8;+29.8;+42.0;+40.0;+40.0;821.800;836.871;843.356;801.889;
1556099891;2019-04-24-13:58;+27.8;+29.8;+41.0;+39.0;+39.0;800.129;800.008;800.010;800.018;
1556099894;2019-04-24-13:58;+27.8;+29.8;+40.0;+39.0;+39.0;800.014;800.017;800.009;800.026;
1556099897;2019-04-24-13:58;+27.8;+29.8;+42.0;+41.0;+40.0;1200.005;1200.002;1200.012;1200.002;
1556099900;2019-04-24-13:58;+27.8;+29.8;+61.0;+61.0;+51.0;3500.000;3500.004;3500.001;3499.998;
1556099903;2019-04-24-13:58;+27.8;+29.8;+41.0;+40.0;+39.0;1460.326;1316.345;1376.227;1501.948;
1556099906;2019-04-24-13:58;+27.8;+29.8;+54.0;+50.0;+54.0;3499.999;3500.007;3500.007;3500.005;
1556099909;2019-04-24-13:58;+27.8;+29.8;+41.0;+39.0;+39.0;800.002;800.006;800.004;800.002;
1556099913;2019-04-24-13:58;+27.8;+29.8;+41.0;+39.0;+39.0;900.027;900.001;900.010;900.006;
1556099916;2019-04-24-13:58;+27.8;+29.8;+50.0;+49.0;+50.0;2900.011;2900.017;2900.011;2900.008;
1556099919;2019-04-24-13:58;+27.8;+29.8;+59.0;+50.0;+59.0;3500.015;3499.999;3499.977;3499.997;
1556099922;2019-04-24-13:58;+27.8;+29.8;+40.0;+39.0;+39.0;800.008;800.033;800.020;800.009;
1556099925;2019-04-24-13:58;+27.8;+29.8;+40.0;+38.0;+39.0;800.040;800.013;800.065;800.037;
1556099928;2019-04-24-13:58;+27.8;+29.8;+42.0;+40.0;+41.0;900.008;900.011;900.007;900.035;
1556099931;2019-04-24-13:58;+27.8;+29.8;+41.0;+39.0;+40.0;900.004;900.011;900.009;900.005;
1556099934;2019-04-24-13:58;+27.8;+29.8;+51.0;+51.0;+46.0;3500.002;3500.016;3500.003;3500.001;
1556099937;2019-04-24-13:58;+27.8;+29.8;+51.0;+51.0;+47.0;3200.010;3200.013;3200.007;3200.002;
1556099940;2019-04-24-13:59;+27.8;+29.8;+40.0;+39.0;+39.0;817.809;800.027;812.626;816.204;
1556099943;2019-04-24-13:59;+27.8;+29.8;+58.0;+58.0;+57.0;3500.037;3500.006;3499.997;3500.002;
1556099946;2019-04-24-13:59;+27.8;+29.8;+44.0;+44.0;+43.0;892.717;874.798;881.170;873.401;
1556099949;2019-04-24-13:59;+27.8;+29.8;+40.0;+39.0;+39.0;800.002;800.003;800.001;800.003;
1556099952;2019-04-24-13:59;+27.8;+29.8;+43.0;+44.0;+42.0;2100.008;2100.141;2100.084;2100.023;
1556099955;2019-04-24-13:59;+27.8;+29.8;+41.0;+41.0;+40.0;1300.040;1300.013;1300.007;1300.012;
1556099958;2019-04-24-13:59;+27.8;+29.8;+41.0;+40.0;+40.0;802.069;806.875;841.908;843.486;
1556099961;2019-04-24-13:59;+27.8;+29.8;+42.0;+42.0;+41.0;2100.011;2100.013;2100.006;2100.003;
1556099964;2019-04-24-13:59;+27.8;+29.8;+61.0;+58.0;+61.0;3500.122;3500.272;3500.081;3500.004;
1556099967;2019-04-24-13:59;+27.8;+29.8;+44.0;+42.0;+42.0;895.364;841.290;846.624;831.048;
1556099970;2019-04-24-13:59;+27.8;+29.8;+41.0;+39.0;+39.0;800.011;800.028;800.032;800.044;
1556099973;2019-04-24-13:59;+27.8;+29.8;+49.0;+49.0;+44.0;2900.052;2900.004;2900.009;2900.010;
1556099976;2019-04-24-13:59;+27.8;+29.8;+46.0;+46.0;+43.0;3456.079;3457.396;3488.234;3461.481;
1556099979;2019-04-24-13:59;+27.8;+29.8;+43.0;+42.0;+42.0;1400.000;1400.005;1400.007;1399.995;
1556099982;2019-04-24-13:59;+27.8;+29.8;+54.0;+54.0;+48.0;899.667;1020.876;995.346;990.514;
1556099985;2019-04-24-13:59;+27.8;+29.8;+42.0;+41.0;+40.0;800.007;800.000;800.002;800.016;
1556099989;2019-04-24-13:59;+27.8;+29.8;+41.0;+41.0;+40.0;1700.090;1700.079;1700.015;1700.002;
1556099992;2019-04-24-13:59;+27.8;+29.8;+56.0;+56.0;+51.0;3469.374;3301.398;3433.806;3355.285;
1556099995;2019-04-24-13:59;+27.8;+29.8;+40.0;+39.0;+39.0;800.004;800.010;800.006;800.005;
1556099998;2019-04-24-13:59;+27.8;+29.8;+53.0;+51.0;+53.0;3496.197;3473.629;3492.474;3466.122;
1556100001;2019-04-24-14:00;+27.8;+29.8;+40.0;+39.0;+39.0;800.008;800.005;800.005;800.002;
1556100004;2019-04-24-14:00;+27.8;+29.8;+40.0;+39.0;+39.0;800.001;800.009;799.999;799.999;
1556100007;2019-04-24-14:00;+27.8;+29.8;+40.0;+39.0;+39.0;794.910;799.750;798.730;799.942;
1556100010;2019-04-24-14:00;+27.8;+29.8;+39.0;+38.0;+39.0;837.174;807.053;809.856;949.827;
1556100013;2019-04-24-14:00;+27.8;+29.8;+40.0;+39.0;+39.0;800.005;800.027;800.009;800.005;
1556100016;2019-04-24-14:00;+27.8;+29.8;+40.0;+38.0;+39.0;799.997;800.003;800.003;799.999;
1556100019;2019-04-24-14:00;+27.8;+29.8;+40.0;+38.0;+38.0;802.842;822.056;801.995;837.683;
1556100022;2019-04-24-14:00;+27.8;+29.8;+43.0;+42.0;+42.0;800.027;800.010;800.100;800.021;
1556100025;2019-04-24-14:00;+27.8;+29.8;+39.0;+38.0;+38.0;3417.076;3482.529;3470.741;3464.383;
1556100028;2019-04-24-14:00;+27.8;+29.8;+44.0;+44.0;+42.0;2000.030;2000.005;2000.006;2000.009;
1556100031;2019-04-24-14:00;+27.8;+29.8;+39.0;+39.0;+39.0;824.271;817.070;815.624;816.453;
1556100034;2019-04-24-14:00;+27.8;+29.8;+68.0;+68.0;+50.0;3500.000;3500.006;3500.002;3500.004;
1556100037;2019-04-24-14:00;+27.8;+29.8;+42.0;+42.0;+41.0;2000.006;2000.020;2000.003;1999.999;
1556100040;2019-04-24-14:00;+27.8;+29.8;+40.0;+40.0;+40.0;1102.244;1051.276;1052.316;1146.923;
1556100043;2019-04-24-14:00;+27.8;+29.8;+42.0;+41.0;+41.0;844.436;846.876;853.697;863.170;
1556100046;2019-04-24-14:00;+27.8;+29.8;+40.0;+38.0;+39.0;861.856;867.693;861.503;870.290;
1556100049;2019-04-24-14:00;+27.8;+29.8;+40.0;+39.0;+39.0;2077.677;1865.787;2040.319;2312.015;
1556100052;2019-04-24-14:00;+27.8;+29.8;+64.0;+55.0;+64.0;3500.009;3500.000;3500.038;3499.986;
1556100055;2019-04-24-14:00;+27.8;+29.8;+40.0;+39.0;+39.0;943.561;908.212;981.584;1000.970;
1556100058;2019-04-24-14:00;+27.8;+29.8;+41.0;+40.0;+40.0;832.909;852.339;853.931;839.441;
1556100062;2019-04-24-14:01;+27.8;+29.8;+40.0;+39.0;+39.0;900.000;900.000;899.999;900.006;
1556100065;2019-04-24-14:01;+27.8;+29.8;+56.0;+53.0;+56.0;3500.014;3500.010;3499.998;3500.001;
1556100068;2019-04-24-14:01;+27.8;+29.8;+40.0;+40.0;+39.0;1300.016;1300.011;1300.006;1300.007;
1556100071;2019-04-24-14:01;+27.8;+29.8;+42.0;+41.0;+41.0;900.008;900.002;900.005;900.010;
1556100074;2019-04-24-14:01;+27.8;+29.8;+40.0;+39.0;+39.0;1639.286;1691.233;1656.357;1342.244;
1556100077;2019-04-24-14:01;+27.8;+29.8;+40.0;+39.0;+39.0;1027.121;1143.758;1132.538;971.654;
1556100080;2019-04-24-14:01;+27.8;+29.8;+40.0;+39.0;+39.0;800.007;800.037;800.014;800.007;
1556100083;2019-04-24-14:01;+27.8;+29.8;+40.0;+40.0;+40.0;900.033;900.010;900.007;900.005;
1556100086;2019-04-24-14:01;+27.8;+29.8;+40.0;+39.0;+39.0;897.006;897.609;895.528;891.320;
1556100089;2019-04-24-14:01;+27.8;+29.8;+42.0;+40.0;+40.0;800.007;800.055;800.028;800.065;
1556100092;2019-04-24-14:01;+27.8;+29.8;+40.0;+39.0;+39.0;800.010;800.011;800.023;800.009;
1556100095;2019-04-24-14:01;+27.8;+29.8;+40.0;+38.0;+39.0;800.046;800.007;800.021;800.006;
1556100098;2019-04-24-14:01;+27.8;+29.8;+42.0;+40.0;+40.0;821.688;832.189;827.907;822.812;
1556100101;2019-04-24-14:01;+27.8;+29.8;+41.0;+40.0;+40.0;1125.678;1251.608;861.089;1140.931;
1556100104;2019-04-24-14:01;+27.8;+29.8;+40.0;+39.0;+39.0;800.119;800.008;800.010;800.087;
1556100107;2019-04-24-14:01;+27.8;+29.8;+39.0;+39.0;+38.0;800.006;800.008;800.005;800.005;
1556100110;2019-04-24-14:01;+27.8;+29.8;+40.0;+39.0;+39.0;900.003;900.031;900.001;900.006;
1556100113;2019-04-24-14:01;+27.8;+29.8;+40.0;+40.0;+39.0;900.001;900.015;899.999;900.032;
1556100116;2019-04-24-14:01;+27.8;+29.8;+40.0;+39.0;+39.0;800.020;800.005;800.016;800.022;
1556100119;2019-04-24-14:01;+27.8;+29.8;+40.0;+39.0;+39.0;800.038;800.077;800.007;800.010;
1556100122;2019-04-24-14:02;+27.8;+29.8;+57.0;+57.0;+44.0;3499.999;3500.005;3500.005;3500.005;
1556100125;2019-04-24-14:02;+27.8;+29.8;+40.0;+39.0;+39.0;800.025;800.006;800.012;800.008;
1556100129;2019-04-24-14:02;+27.8;+29.8;+41.0;+40.0;+39.0;900.025;900.002;900.045;899.984;
1556100132;2019-04-24-14:02;+27.8;+29.8;+40.0;+40.0;+39.0;800.010;801.893;808.690;809.251;
1556100135;2019-04-24-14:02;+27.8;+29.8;+63.0;+63.0;+56.0;1005.458;1723.893;1055.671;877.775;
1556100138;2019-04-24-14:02;+27.8;+29.8;+40.0;+39.0;+39.0;809.948;822.260;821.190;821.869;
1556100141;2019-04-24-14:02;+27.8;+29.8;+40.0;+39.0;+38.0;800.033;800.018;800.026;800.012;
1556100144;2019-04-24-14:02;+27.8;+29.8;+48.0;+48.0;+48.0;2600.006;2600.002;2600.006;2600.010;
1556100147;2019-04-24-14:02;+27.8;+29.8;+40.0;+39.0;+39.0;885.860;896.863;880.841;881.109;
1556100150;2019-04-24-14:02;+27.8;+29.8;+39.0;+39.0;+38.0;800.011;800.012;800.039;800.002;
1556100153;2019-04-24-14:02;+27.8;+29.8;+40.0;+39.0;+39.0;1121.448;952.480;1008.889;1161.507;
1556100156;2019-04-24-14:02;+27.8;+29.8;+40.0;+39.0;+39.0;800.005;800.007;800.002;800.007;
1556100159;2019-04-24-14:02;+27.8;+29.8;+40.0;+39.0;+39.0;853.186;860.491;875.486;854.770;
1556100162;2019-04-24-14:02;+27.8;+29.8;+40.0;+39.0;+39.0;824.774;834.767;817.475;800.566;
1556100165;2019-04-24-14:02;+27.8;+29.8;+42.0;+41.0;+41.0;900.009;900.007;900.001;900.011;
1556100168;2019-04-24-14:02;+27.8;+29.8;+40.0;+39.0;+39.0;1200.000;1200.001;1200.000;1199.999;
1556100171;2019-04-24-14:02;+27.8;+29.8;+40.0;+40.0;+39.0;2573.515;2608.018;2505.902;2731.721;
1556100174;2019-04-24-14:02;+27.8;+29.8;+40.0;+40.0;+40.0;1700.009;1700.011;1700.013;1700.006;
1556100177;2019-04-24-14:02;+27.8;+29.8;+39.0;+39.0;+39.0;900.006;900.002;900.023;900.069;
1556100180;2019-04-24-14:03;+27.8;+29.8;+40.0;+39.0;+39.0;900.009;900.005;900.005;900.002;
1556100183;2019-04-24-14:03;+27.8;+29.8;+40.0;+39.0;+39.0;900.002;900.014;900.004;900.003;
1556100186;2019-04-24-14:03;+27.8;+29.8;+43.0;+43.0;+42.0;2600.019;2600.001;2600.014;2599.998;
1556100189;2019-04-24-14:03;+27.8;+29.8;+59.0;+59.0;+54.0;3500.003;3500.060;3500.001;3500.004;
1556100192;2019-04-24-14:03;+27.8;+29.8;+61.0;+49.0;+61.0;3500.076;3500.009;3500.044;3500.000;
1556100195;2019-04-24-14:03;+27.8;+29.8;+40.0;+40.0;+40.0;1718.925;1704.803;1702.661;1704.584;
1556100198;2019-04-24-14:03;+27.8;+29.8;+57.0;+57.0;+52.0;3494.681;3425.537;3472.754;3000.329;
1556100202;2019-04-24-14:03;+27.8;+29.8;+41.0;+41.0;+40.0;2400.004;2400.007;2400.004;2400.197;
1556100205;2019-04-24-14:03;+27.8;+29.8;+42.0;+42.0;+41.0;1122.834;1112.561;1124.239;1109.665;
1556100208;2019-04-24-14:03;+27.8;+29.8;+40.0;+39.0;+39.0;900.003;900.003;900.006;900.003;
1556100211;2019-04-24-14:03;+27.8;+29.8;+40.0;+39.0;+39.0;800.029;800.000;800.007;799.997;
1556100214;2019-04-24-14:03;+27.8;+29.8;+50.0;+50.0;+49.0;2900.055;2900.000;2900.117;2900.003;
1556100217;2019-04-24-14:03;+27.8;+29.8;+42.0;+41.0;+41.0;1700.004;1700.014;1700.037;1700.036;
1556100220;2019-04-24-14:03;+27.8;+29.8;+40.0;+39.0;+39.0;900.006;900.001;900.006;900.000;
1556100223;2019-04-24-14:03;+27.8;+29.8;+40.0;+38.0;+39.0;800.016;800.038;800.026;800.020;
1556100226;2019-04-24-14:03;+27.8;+29.8;+63.0;+51.0;+63.0;3500.007;3499.999;3499.999;3499.999;
1556100229;2019-04-24-14:03;+27.8;+29.8;+46.0;+45.0;+46.0;3300.006;3299.991;3299.997;3300.002;
1556100232;2019-04-24-14:03;+27.8;+29.8;+40.0;+39.0;+39.0;1300.076;1300.011;1300.014;1300.010;
1556100235;2019-04-24-14:03;+27.8;+29.8;+54.0;+54.0;+53.0;3200.000;3200.003;3200.058;3200.001;
1556100238;2019-04-24-14:03;+27.8;+29.8;+41.0;+40.0;+39.0;900.004;900.010;900.003;900.004;
1556100241;2019-04-24-14:04;+27.8;+29.8;+40.0;+39.0;+39.0;800.008;800.019;800.019;800.003;
1556100244;2019-04-24-14:04;+27.8;+29.8;+46.0;+45.0;+44.0;1100.002;1100.004;1100.004;1100.004;
1556100247;2019-04-24-14:04;+27.8;+29.8;+40.0;+39.0;+39.0;1218.598;1287.555;1260.010;1194.284;
1556100250;2019-04-24-14:04;+27.8;+29.8;+40.0;+39.0;+39.0;900.002;900.000;900.001;900.007;
1556100253;2019-04-24-14:04;+27.8;+29.8;+40.0;+39.0;+39.0;800.024;800.007;800.100;800.024;
1556100256;2019-04-24-14:04;+27.8;+29.8;+40.0;+38.0;+39.0;1482.290;1515.822;1474.378;1444.257;
1556100259;2019-04-24-14:04;+27.8;+29.8;+64.0;+64.0;+55.0;3499.999;3500.005;3499.998;3500.005;
1556100262;2019-04-24-14:04;+27.8;+29.8;+40.0;+40.0;+40.0;1103.126;1198.740;1232.274;1232.046;
1556100265;2019-04-24-14:04;+27.8;+29.8;+56.0;+56.0;+50.0;3500.014;3474.652;3500.010;3500.017;
1556100268;2019-04-24-14:04;+27.8;+29.8;+40.0;+39.0;+40.0;864.778;874.363;896.138;877.932;
1556100271;2019-04-24-14:04;+27.8;+29.8;+40.0;+39.0;+39.0;900.004;900.005;900.060;900.041;
1556100274;2019-04-24-14:04;+27.8;+29.8;+42.0;+41.0;+40.0;900.016;900.007;900.002;900.000;
1556100278;2019-04-24-14:04;+27.8;+29.8;+40.0;+39.0;+39.0;800.007;800.025;800.027;800.051;
1556100281;2019-04-24-14:04;+27.8;+29.8;+39.0;+38.0;+39.0;800.009;800.025;800.015;800.012;
1556100284;2019-04-24-14:04;+27.8;+29.8;+39.0;+38.0;+39.0;900.077;900.028;900.011;900.007;
1556100287;2019-04-24-14:04;+27.8;+29.8;+41.0;+40.0;+40.0;907.304;944.641;940.070;909.734;
1556100290;2019-04-24-14:04;+27.8;+29.8;+67.0;+67.0;+66.0;3499.999;3500.002;3499.997;3500.000;
1556100293;2019-04-24-14:04;+27.8;+29.8;+43.0;+42.0;+42.0;899.997;900.004;900.001;900.003;
1556100296;2019-04-24-14:04;+27.8;+29.8;+71.0;+71.0;+59.0;3500.001;3500.003;3500.007;3499.998;
1556100299;2019-04-24-14:04;+27.8;+29.8;+40.0;+39.0;+39.0;808.594;812.502;800.004;809.209;
1556100302;2019-04-24-14:05;+27.8;+29.8;+41.0;+40.0;+40.0;800.044;800.049;800.007;800.007;
1556100305;2019-04-24-14:05;+27.8;+29.8;+61.0;+61.0;+56.0;3500.011;3500.030;3500.005;3499.995;
1556100308;2019-04-24-14:05;+27.8;+29.8;+40.0;+40.0;+39.0;900.002;899.998;900.001;900.002;
1556100311;2019-04-24-14:05;+27.8;+29.8;+58.0;+58.0;+55.0;3500.009;3500.002;3499.999;3500.007;
1556100314;2019-04-24-14:05;+27.8;+29.8;+47.0;+47.0;+46.0;2600.005;2600.007;2600.012;2600.003;
1556100317;2019-04-24-14:05;+27.8;+29.8;+69.0;+69.0;+60.0;3500.040;3500.056;3500.000;3500.032;
1556100320;2019-04-24-14:05;+27.8;+29.8;+41.0;+39.0;+39.0;900.003;900.002;900.007;900.010;
1556100323;2019-04-24-14:05;+27.8;+29.8;+40.0;+39.0;+39.0;800.011;800.000;800.014;800.000;
1556100326;2019-04-24-14:05;+27.8;+29.8;+50.0;+50.0;+45.0;3500.002;3500.004;3500.002;3500.001;
1556100329;2019-04-24-14:05;+27.8;+29.8;+39.0;+39.0;+38.0;800.023;800.009;800.023;800.071;
1556100332;2019-04-24-14:05;+27.8;+29.8;+62.0;+62.0;+60.0;3500.038;3500.026;3499.998;3500.005;
1556100335;2019-04-24-14:05;+27.8;+29.8;+68.0;+68.0;+50.0;3496.952;3445.722;3493.999;3477.994;
1556100338;2019-04-24-14:05;+27.8;+29.8;+41.0;+40.0;+39.0;800.003;800.009;800.003;800.006;
1556100341;2019-04-24-14:05;+27.8;+29.8;+41.0;+40.0;+40.0;1108.353;883.944;1023.070;1242.242;
1556100344;2019-04-24-14:05;+27.8;+29.8;+40.0;+39.0;+38.0;841.579;850.316;844.587;838.727;
1556100347;2019-04-24-14:05;+27.8;+29.8;+39.0;+39.0;+39.0;800.021;800.006;800.008;800.018;
1556100350;2019-04-24-14:05;+27.8;+29.8;+43.0;+43.0;+42.0;1100.023;1100.014;1100.071;1100.053;
1556100353;2019-04-24-14:05;+27.8;+29.8;+39.0;+39.0;+39.0;800.034;800.010;800.007;800.006;
1556100357;2019-04-24-14:05;+27.8;+29.8;+40.0;+40.0;+39.0;1109.853;960.810;1115.536;892.648;
1556100360;2019-04-24-14:06;+27.8;+29.8;+39.0;+39.0;+38.0;800.003;800.009;800.001;800.002;
1556100363;2019-04-24-14:06;+27.8;+29.8;+39.0;+39.0;+39.0;800.005;800.018;800.005;800.010;
1556100366;2019-04-24-14:06;+27.8;+29.8;+39.0;+39.0;+39.0;900.005;900.007;900.015;900.005;
1556100369;2019-04-24-14:06;+27.8;+29.8;+39.0;+38.0;+38.0;800.891;809.146;817.115;800.869;
