ts;Time;temp1;temp2;Package id 0;Core 0;Core 1
1554131419;2019-04-01:19:10;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131422;2019-04-01:19:10;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131425;2019-04-01:19:10;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131428;2019-04-01:19:10;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131431;2019-04-01:19:10;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554131434;2019-04-01:19:10;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131437;2019-04-01:19:10;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131440;2019-04-01:19:10;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131443;2019-04-01:19:10;+27.8;	+29.8;	+68.0;	+68.0;	+67.0
1554131446;2019-04-01:19:10;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131449;2019-04-01:19:10;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131452;2019-04-01:19:10;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131456;2019-04-01:19:10;+27.8;	+29.8;	+50.0;	+50.0;	+49.0
1554131459;2019-04-01:19:10;+27.8;	+29.8;	+50.0;	+50.0;	+49.0
1554131462;2019-04-01:19:11;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554131465;2019-04-01:19:11;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131468;2019-04-01:19:11;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131471;2019-04-01:19:11;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131474;2019-04-01:19:11;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131477;2019-04-01:19:11;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131480;2019-04-01:19:11;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131483;2019-04-01:19:11;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131486;2019-04-01:19:11;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554131489;2019-04-01:19:11;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131492;2019-04-01:19:11;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131495;2019-04-01:19:11;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131498;2019-04-01:19:11;+27.8;	+29.8;	+69.0;	+69.0;	+64.0
1554131501;2019-04-01:19:11;+27.8;	+29.8;	+68.0;	+68.0;	+67.0
1554131504;2019-04-01:19:11;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131507;2019-04-01:19:11;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131510;2019-04-01:19:11;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131513;2019-04-01:19:11;+27.8;	+29.8;	+68.0;	+68.0;	+67.0
1554131517;2019-04-01:19:11;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131520;2019-04-01:19:12;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131523;2019-04-01:19:12;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131526;2019-04-01:19:12;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131529;2019-04-01:19:12;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131532;2019-04-01:19:12;+27.8;	+29.8;	+68.0;	+68.0;	+64.0
1554131535;2019-04-01:19:12;+27.8;	+29.8;	+69.0;	+69.0;	+64.0
1554131538;2019-04-01:19:12;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131541;2019-04-01:19:12;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131544;2019-04-01:19:12;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131547;2019-04-01:19:12;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131550;2019-04-01:19:12;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131553;2019-04-01:19:12;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131556;2019-04-01:19:12;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131559;2019-04-01:19:12;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131562;2019-04-01:19:12;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131565;2019-04-01:19:12;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131568;2019-04-01:19:12;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131571;2019-04-01:19:12;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131574;2019-04-01:19:12;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131577;2019-04-01:19:12;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131580;2019-04-01:19:13;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131583;2019-04-01:19:13;+27.8;	+29.8;	+68.0;	+68.0;	+64.0
1554131586;2019-04-01:19:13;+27.8;	+29.8;	+68.0;	+68.0;	+67.0
1554131589;2019-04-01:19:13;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131592;2019-04-01:19:13;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131595;2019-04-01:19:13;+27.8;	+29.8;	+68.0;	+68.0;	+67.0
1554131598;2019-04-01:19:13;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131601;2019-04-01:19:13;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131604;2019-04-01:19:13;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131607;2019-04-01:19:13;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554131610;2019-04-01:19:13;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131613;2019-04-01:19:13;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131616;2019-04-01:19:13;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131619;2019-04-01:19:13;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131622;2019-04-01:19:13;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131625;2019-04-01:19:13;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131628;2019-04-01:19:13;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131631;2019-04-01:19:13;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131634;2019-04-01:19:13;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131637;2019-04-01:19:13;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131640;2019-04-01:19:14;+27.8;	+29.8;	+70.0;	+70.0;	+66.0
1554131643;2019-04-01:19:14;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131646;2019-04-01:19:14;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131649;2019-04-01:19:14;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131652;2019-04-01:19:14;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131655;2019-04-01:19:14;+27.8;	+29.8;	+68.0;	+69.0;	+65.0
1554131658;2019-04-01:19:14;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131662;2019-04-01:19:14;+27.8;	+29.8;	+69.0;	+69.0;	+67.0
1554131665;2019-04-01:19:14;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131668;2019-04-01:19:14;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131671;2019-04-01:19:14;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131674;2019-04-01:19:14;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131677;2019-04-01:19:14;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131680;2019-04-01:19:14;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131683;2019-04-01:19:14;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131686;2019-04-01:19:14;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554131689;2019-04-01:19:14;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131692;2019-04-01:19:14;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131695;2019-04-01:19:14;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131698;2019-04-01:19:14;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131702;2019-04-01:19:15;+27.8;	+29.8;	+52.0;	+52.0;	+50.0
1554131705;2019-04-01:19:15;+27.8;	+29.8;	+51.0;	+50.0;	+48.0
1554131708;2019-04-01:19:15;+27.8;	+29.8;	+49.0;	+49.0;	+48.0
1554131711;2019-04-01:19:15;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554131715;2019-04-01:19:15;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131718;2019-04-01:19:15;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131721;2019-04-01:19:15;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131724;2019-04-01:19:15;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131727;2019-04-01:19:15;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131730;2019-04-01:19:15;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131733;2019-04-01:19:15;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131736;2019-04-01:19:15;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131739;2019-04-01:19:15;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131742;2019-04-01:19:15;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131745;2019-04-01:19:15;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131748;2019-04-01:19:15;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131751;2019-04-01:19:15;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131754;2019-04-01:19:15;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131757;2019-04-01:19:15;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131761;2019-04-01:19:16;+27.8;	+29.8;	+68.0;	+68.0;	+64.0
1554131764;2019-04-01:19:16;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131767;2019-04-01:19:16;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131770;2019-04-01:19:16;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131773;2019-04-01:19:16;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131776;2019-04-01:19:16;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131779;2019-04-01:19:16;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131782;2019-04-01:19:16;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131785;2019-04-01:19:16;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131788;2019-04-01:19:16;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554131791;2019-04-01:19:16;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131794;2019-04-01:19:16;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131797;2019-04-01:19:16;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131800;2019-04-01:19:16;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131803;2019-04-01:19:16;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131806;2019-04-01:19:16;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131809;2019-04-01:19:16;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131813;2019-04-01:19:16;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131816;2019-04-01:19:16;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131819;2019-04-01:19:16;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131822;2019-04-01:19:17;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131825;2019-04-01:19:17;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131828;2019-04-01:19:17;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131831;2019-04-01:19:17;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131834;2019-04-01:19:17;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131837;2019-04-01:19:17;+27.8;	+29.8;	+68.0;	+68.0;	+67.0
1554131840;2019-04-01:19:17;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131843;2019-04-01:19:17;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131846;2019-04-01:19:17;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131849;2019-04-01:19:17;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131852;2019-04-01:19:17;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131855;2019-04-01:19:17;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131858;2019-04-01:19:17;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131861;2019-04-01:19:17;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131864;2019-04-01:19:17;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131867;2019-04-01:19:17;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131870;2019-04-01:19:17;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131873;2019-04-01:19:17;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131876;2019-04-01:19:17;+27.8;	+29.8;	+68.0;	+68.0;	+67.0
1554131879;2019-04-01:19:17;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131882;2019-04-01:19:18;+27.8;	+29.8;	+68.0;	+68.0;	+67.0
1554131885;2019-04-01:19:18;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131888;2019-04-01:19:18;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131891;2019-04-01:19:18;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131894;2019-04-01:19:18;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131897;2019-04-01:19:18;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131900;2019-04-01:19:18;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131903;2019-04-01:19:18;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131906;2019-04-01:19:18;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131909;2019-04-01:19:18;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131912;2019-04-01:19:18;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131915;2019-04-01:19:18;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131918;2019-04-01:19:18;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131921;2019-04-01:19:18;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131924;2019-04-01:19:18;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131927;2019-04-01:19:18;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131930;2019-04-01:19:18;+27.8;	+29.8;	+69.0;	+69.0;	+67.0
1554131933;2019-04-01:19:18;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131936;2019-04-01:19:18;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131939;2019-04-01:19:18;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131942;2019-04-01:19:19;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131945;2019-04-01:19:19;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131948;2019-04-01:19:19;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131951;2019-04-01:19:19;+27.8;	+29.8;	+68.0;	+68.0;	+64.0
1554131954;2019-04-01:19:19;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131957;2019-04-01:19:19;+27.8;	+29.8;	+70.0;	+70.0;	+66.0
1554131960;2019-04-01:19:19;+27.8;	+29.8;	+69.0;	+69.0;	+67.0
1554131963;2019-04-01:19:19;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131967;2019-04-01:19:19;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131970;2019-04-01:19:19;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131973;2019-04-01:19:19;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131976;2019-04-01:19:19;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131979;2019-04-01:19:19;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131982;2019-04-01:19:19;+27.8;	+29.8;	+69.0;	+69.0;	+67.0
1554131985;2019-04-01:19:19;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131988;2019-04-01:19:19;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131991;2019-04-01:19:19;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131994;2019-04-01:19:19;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131997;2019-04-01:19:19;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554132000;2019-04-01:19:20;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554132003;2019-04-01:19:20;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554132006;2019-04-01:19:20;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554132009;2019-04-01:19:20;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132012;2019-04-01:19:20;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132015;2019-04-01:19:20;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132018;2019-04-01:19:20;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554132021;2019-04-01:19:20;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554132024;2019-04-01:19:20;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554132027;2019-04-01:19:20;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554132030;2019-04-01:19:20;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554132033;2019-04-01:19:20;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132036;2019-04-01:19:20;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132039;2019-04-01:19:20;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132042;2019-04-01:19:20;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132045;2019-04-01:19:20;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132048;2019-04-01:19:20;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554132052;2019-04-01:19:20;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132055;2019-04-01:19:20;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132058;2019-04-01:19:20;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132061;2019-04-01:19:21;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554132064;2019-04-01:19:21;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132067;2019-04-01:19:21;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554132070;2019-04-01:19:21;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554132073;2019-04-01:19:21;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554132076;2019-04-01:19:21;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132079;2019-04-01:19:21;+27.8;	+29.8;	+69.0;	+69.0;	+67.0
1554132082;2019-04-01:19:21;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554132085;2019-04-01:19:21;+27.8;	+29.8;	+68.0;	+68.0;	+67.0
1554132088;2019-04-01:19:21;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132091;2019-04-01:19:21;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132094;2019-04-01:19:21;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554132097;2019-04-01:19:21;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554132100;2019-04-01:19:21;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554132103;2019-04-01:19:21;+27.8;	+29.8;	+69.0;	+68.0;	+66.0
1554132106;2019-04-01:19:21;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554132109;2019-04-01:19:21;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554132112;2019-04-01:19:21;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554132115;2019-04-01:19:21;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554132118;2019-04-01:19:21;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554132121;2019-04-01:19:22;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554132124;2019-04-01:19:22;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132127;2019-04-01:19:22;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132130;2019-04-01:19:22;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554132133;2019-04-01:19:22;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554132136;2019-04-01:19:22;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554132139;2019-04-01:19:22;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132142;2019-04-01:19:22;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554132145;2019-04-01:19:22;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132148;2019-04-01:19:22;+27.8;	+29.8;	+70.0;	+70.0;	+65.0
1554132151;2019-04-01:19:22;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132154;2019-04-01:19:22;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554132157;2019-04-01:19:22;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554132160;2019-04-01:19:22;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554132163;2019-04-01:19:22;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132166;2019-04-01:19:22;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554132169;2019-04-01:19:22;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554132172;2019-04-01:19:22;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132175;2019-04-01:19:22;+27.8;	+29.8;	+70.0;	+70.0;	+66.0
1554132178;2019-04-01:19:22;+27.8;	+29.8;	+69.0;	+69.0;	+67.0
1554132181;2019-04-01:19:23;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554132184;2019-04-01:19:23;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554132187;2019-04-01:19:23;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554132190;2019-04-01:19:23;+27.8;	+29.8;	+50.0;	+50.0;	+49.0
1554132193;2019-04-01:19:23;+27.8;	+29.8;	+50.0;	+49.0;	+48.0
1554132197;2019-04-01:19:23;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554132200;2019-04-01:19:23;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554132203;2019-04-01:19:23;+27.8;	+29.8;	+50.0;	+50.0;	+49.0
1554132206;2019-04-01:19:23;+27.8;	+29.8;	+49.0;	+49.0;	+48.0
1554132209;2019-04-01:19:23;+27.8;	+29.8;	+49.0;	+49.0;	+47.0
1554132212;2019-04-01:19:23;+27.8;	+29.8;	+48.0;	+48.0;	+47.0
1554132215;2019-04-01:19:23;+27.8;	+29.8;	+50.0;	+50.0;	+49.0
1554132218;2019-04-01:19:23;+27.8;	+29.8;	+48.0;	+48.0;	+47.0
1554132221;2019-04-01:19:23;+27.8;	+29.8;	+50.0;	+51.0;	+51.0
1554132224;2019-04-01:19:23;+27.8;	+29.8;	+48.0;	+47.0;	+47.0
1554132227;2019-04-01:19:23;+27.8;	+29.8;	+48.0;	+47.0;	+47.0
1554132230;2019-04-01:19:23;+27.8;	+29.8;	+47.0;	+47.0;	+47.0
1554132233;2019-04-01:19:23;+27.8;	+29.8;	+48.0;	+47.0;	+46.0
1554132236;2019-04-01:19:23;+27.8;	+29.8;	+48.0;	+47.0;	+46.0
1554132239;2019-04-01:19:23;+27.8;	+29.8;	+47.0;	+47.0;	+46.0
1554132242;2019-04-01:19:24;+27.8;	+29.8;	+48.0;	+48.0;	+47.0
1554132245;2019-04-01:19:24;+27.8;	+29.8;	+47.0;	+46.0;	+46.0
1554132248;2019-04-01:19:24;+27.8;	+29.8;	+48.0;	+47.0;	+46.0
1554132251;2019-04-01:19:24;+27.8;	+29.8;	+47.0;	+47.0;	+46.0
1554132254;2019-04-01:19:24;+27.8;	+29.8;	+47.0;	+46.0;	+45.0
1554132257;2019-04-01:19:24;+27.8;	+29.8;	+47.0;	+46.0;	+45.0
1554132260;2019-04-01:19:24;+27.8;	+29.8;	+47.0;	+46.0;	+45.0
1554132263;2019-04-01:19:24;+27.8;	+29.8;	+46.0;	+46.0;	+45.0
1554132266;2019-04-01:19:24;+27.8;	+29.8;	+48.0;	+47.0;	+47.0
1554132269;2019-04-01:19:24;+27.8;	+29.8;	+47.0;	+46.0;	+46.0
1554132272;2019-04-01:19:24;+27.8;	+29.8;	+47.0;	+46.0;	+45.0
1554132275;2019-04-01:19:24;+27.8;	+29.8;	+47.0;	+46.0;	+46.0
1554132278;2019-04-01:19:24;+27.8;	+29.8;	+47.0;	+46.0;	+45.0
1554132281;2019-04-01:19:24;+27.8;	+29.8;	+46.0;	+46.0;	+46.0
1554132284;2019-04-01:19:24;+27.8;	+29.8;	+47.0;	+46.0;	+45.0
1554132287;2019-04-01:19:24;+27.8;	+29.8;	+47.0;	+46.0;	+45.0
1554132290;2019-04-01:19:24;+27.8;	+29.8;	+47.0;	+45.0;	+45.0
1554132293;2019-04-01:19:24;+27.8;	+29.8;	+46.0;	+46.0;	+45.0
1554132296;2019-04-01:19:24;+27.8;	+29.8;	+47.0;	+46.0;	+45.0
1554132299;2019-04-01:19:24;+27.8;	+29.8;	+46.0;	+45.0;	+45.0
1554132302;2019-04-01:19:25;+27.8;	+29.8;	+48.0;	+48.0;	+47.0
1554132305;2019-04-01:19:25;+27.8;	+29.8;	+46.0;	+45.0;	+45.0
1554132308;2019-04-01:19:25;+27.8;	+29.8;	+47.0;	+46.0;	+45.0
1554132311;2019-04-01:19:25;+27.8;	+29.8;	+46.0;	+46.0;	+45.0
1554132314;2019-04-01:19:25;+27.8;	+29.8;	+46.0;	+46.0;	+45.0
1554132317;2019-04-01:19:25;+27.8;	+29.8;	+46.0;	+46.0;	+46.0
1554132320;2019-04-01:19:25;+27.8;	+29.8;	+46.0;	+46.0;	+46.0
